Iteration,Total Reward,Actual MIS Size,Generated MIS Size,Line 1 Count,Line 2 Count,Line 3 Count,Line 4 Count,Line 5 Count,Line 6 Count,Line 7 Count,Line 8 Count,Line 9 Count,Line 10 Count,Adjacency Matrix
9687,4,10,4,7,3,4,2,2,0,0,2,2,2,"0,0,1,0,1,1,1,0,0,0;0,0,1,0,1,0,0,0,1,0;1,1,0,0,0,1,0,0,0,0;0,0,0,0,0,1,0,1,0,0;1,1,0,0,0,0,0,0,1,0;1,0,1,1,0,0,0,1,0,1;1,0,0,0,0,0,0,0,0,1;0,0,0,1,0,1,0,0,1,0;0,1,0,0,1,0,0,1,0,0;0,0,0,0,0,1,1,0,0,0"
9688,1,10,4,6,2,4,3,1,0,0,1,1,1,"0,0,0,1,0,0,1,0,0,0;0,0,0,1,1,0,0,1,1,0;0,0,0,0,0,0,1,0,0,0;1,1,0,0,0,1,1,0,0,0;0,1,0,0,0,0,0,1,0,0;0,0,0,1,0,0,1,1,1,0;1,0,1,1,0,1,0,0,0,1;0,1,0,0,1,1,0,0,0,1;0,1,0,0,0,1,0,0,0,1;0,0,0,0,0,0,1,1,1,0"
9689,9,10,3,7,4,3,0,3,0,0,3,3,3,"0,1,0,1,0,1,1,0,0,0;1,0,1,0,0,0,1,1,0,0;0,1,0,1,1,0,0,0,1,0;1,0,1,0,1,0,1,0,1,1;0,0,1,1,0,1,1,0,0,0;1,0,0,0,1,0,1,1,1,1;1,1,0,1,1,1,0,0,0,0;0,1,0,0,0,1,0,0,0,1;0,0,1,1,0,1,0,0,0,1;0,0,0,1,0,1,0,1,1,0"
9690,9,10,3,8,4,4,1,3,0,0,3,3,3,"0,1,1,0,0,0,0,1,1,0;1,0,1,0,0,0,0,0,1,0;1,1,0,1,1,1,1,0,0,0;0,0,1,0,0,0,0,1,1,1;0,0,1,0,0,1,1,0,0,0;0,0,1,0,1,0,0,0,0,1;0,0,1,0,1,0,0,0,1,1;1,0,0,1,0,0,0,0,0,1;1,1,0,1,0,0,1,0,0,0;0,0,0,1,0,1,1,1,0,0"
9691,1,10,4,6,2,4,3,1,0,0,1,1,1,"0,0,1,1,0,0,1,1,0,0;0,0,1,0,1,0,1,0,0,0;1,1,0,1,1,0,1,0,1,1;1,0,1,0,0,0,0,1,1,0;0,1,1,0,0,0,1,1,0,0;0,0,0,0,0,0,0,0,1,0;1,1,1,0,1,0,0,1,0,0;1,0,0,1,1,0,1,0,0,0;0,0,1,1,0,1,0,0,0,0;0,0,1,0,0,0,0,0,0,0"
9692,1,10,5,6,2,4,3,1,0,0,1,1,1,"0,0,1,0,1,0,0,1,0,1;0,0,0,0,1,1,0,1,0,0;1,0,0,0,1,0,1,1,0,0;0,0,0,0,1,1,0,0,0,0;1,1,1,1,0,0,0,0,0,0;0,1,0,1,0,0,0,1,0,1;0,0,1,0,0,0,0,1,0,0;1,1,1,0,0,1,1,0,0,1;0,0,0,0,0,0,0,0,0,1;1,0,0,0,0,1,0,1,1,0"
9693,1,10,4,6,2,4,3,1,0,0,1,1,1,"0,1,1,1,1,0,0,0,1,1;1,0,1,1,0,1,0,0,0,0;1,1,0,0,0,0,0,0,0,0;1,1,0,0,0,0,0,0,0,1;1,0,0,0,0,0,0,1,1,1;0,1,0,0,0,0,0,1,0,1;0,0,0,0,0,0,0,1,1,0;0,0,0,0,1,1,1,0,1,1;1,0,0,0,1,0,1,1,0,0;1,0,0,1,1,1,0,1,0,0"
9694,-0.1,10,5,4,1,3,3,0,0,0,0,0,0,"0,0,0,0,1,0,1,0,0,0;0,0,0,1,0,0,0,0,0,0;0,0,0,0,0,1,1,0,0,1;0,1,0,0,0,0,1,1,1,1;1,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0;1,0,1,1,0,0,0,0,0,0;0,0,0,1,0,0,0,0,1,0;0,0,0,1,0,0,0,1,0,1;0,0,1,1,0,0,0,0,1,0"
9695,1,10,4,5,2,3,2,1,0,0,1,1,1,"0,1,0,0,0,0,0,1,0,0;1,0,0,0,0,1,0,0,1,0;0,0,0,0,0,1,1,0,0,0;0,0,0,0,0,0,0,0,1,1;0,0,0,0,0,0,1,1,1,0;0,1,1,0,0,0,0,0,0,0;0,0,1,0,1,0,0,1,1,1;1,0,0,0,1,0,1,0,0,0;0,1,0,1,1,0,1,0,0,0;0,0,0,1,0,0,1,0,0,0"
9696,-0.1,10,5,4,1,3,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,0,0,0,0;0,0,0,1,1,1,0,1,0,1;0,0,1,0,1,0,1,0,1,1;0,0,1,1,0,1,0,0,0,0;0,0,1,0,1,0,0,0,0,0;0,0,0,1,0,0,0,1,0,0;0,0,1,0,0,0,1,0,0,0;0,0,0,1,0,0,0,0,0,1;1,0,1,1,0,0,0,0,1,0"
9697,4,10,4,5,3,2,0,2,0,0,2,2,2,"0,1,0,0,1,0,1,0,0,0;1,0,1,0,1,0,0,0,0,0;0,1,0,0,1,0,0,0,0,1;0,0,0,0,0,0,0,1,1,1;1,1,1,0,0,0,1,1,1,1;0,0,0,0,0,0,1,0,0,1;1,0,0,0,1,1,0,0,0,0;0,0,0,1,1,0,0,0,1,0;0,0,0,1,1,0,0,1,0,1;0,0,1,1,1,1,0,0,1,0"
9698,-0.1,10,5,5,1,4,4,0,0,0,0,0,0,"0,0,1,0,0,0,1,0,0,1;0,0,1,0,0,0,0,0,0,0;1,1,0,0,1,1,0,1,1,0;0,0,0,0,1,0,0,1,0,0;0,0,1,1,0,0,0,1,0,1;0,0,1,0,0,0,0,1,0,1;1,0,0,0,0,0,0,0,1,0;0,0,1,1,1,1,0,0,0,0;0,0,1,0,0,0,1,0,0,0;1,0,0,0,1,1,0,0,0,0"
9699,1,10,3,6,3,3,1,2,1,1,1,1,1,"0,0,0,0,0,1,1,0,1,0;0,0,0,0,0,0,1,0,0,0;0,0,0,1,0,0,1,1,0,0;0,0,1,0,0,1,0,1,0,0;0,0,0,0,0,0,0,0,0,0;1,0,0,1,0,0,0,0,0,0;1,1,1,0,0,0,0,0,0,0;0,0,1,1,0,0,0,0,1,0;1,0,0,0,0,0,0,1,0,0;0,0,0,0,0,0,0,0,0,0"
9700,1,10,4,6,2,4,3,1,0,0,1,1,1,"0,0,1,1,0,1,0,0,1,0;0,0,1,0,1,1,0,0,0,0;1,1,0,0,1,1,0,0,1,1;1,0,0,0,0,0,0,0,0,0;0,1,1,0,0,1,1,1,0,0;1,1,1,0,1,0,0,0,0,0;0,0,0,0,1,0,0,0,1,1;0,0,0,0,1,0,0,0,0,1;1,0,1,0,0,0,1,0,0,0;0,0,1,0,0,0,1,1,0,0"
9701,-0.1,10,5,4,1,3,3,0,0,0,0,0,0,"0,0,0,1,0,0,0,0,1,0;0,0,0,0,1,0,1,0,0,0;0,0,0,0,1,0,0,0,0,0;1,0,0,0,0,1,1,0,0,1;0,1,1,0,0,1,0,0,0,1;0,0,0,1,1,0,1,0,0,0;0,1,0,1,0,1,0,1,0,0;0,0,0,0,0,0,1,0,0,1;1,0,0,0,0,0,0,0,0,0;0,0,0,1,1,0,0,1,0,0"
9702,1,10,1,6,3,3,1,2,1,1,1,1,1,"0,0,1,0,1,0,1,1,0,0;0,0,0,1,0,0,0,1,0,0;1,0,0,1,0,0,0,0,0,0;0,1,1,0,0,0,1,0,0,1;1,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,1,1,0,0;1,0,0,1,0,1,0,0,0,0;1,1,0,0,0,1,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,1,1,0,0,0,0,0"
9703,4,10,5,8,3,5,3,2,0,0,2,2,2,"0,0,0,1,0,0,0,1,1,0;0,0,1,0,0,1,0,0,1,0;0,1,0,0,0,0,0,0,0,1;1,0,0,0,0,1,0,1,0,0;0,0,0,0,0,0,1,0,0,1;0,1,0,1,0,0,0,0,0,1;0,0,0,0,1,0,0,0,1,0;1,0,0,1,0,0,0,0,0,0;1,1,0,0,0,0,1,0,0,0;0,0,1,0,1,1,0,0,0,0"
9704,1,10,5,5,2,3,2,1,0,0,1,1,1,"0,0,0,1,0,0,0,0,0,1;0,0,1,0,0,0,0,1,1,0;0,1,0,1,1,1,0,0,1,1;1,0,1,0,1,0,1,0,0,1;0,0,1,1,0,0,0,0,0,0;0,0,1,0,0,0,0,0,1,0;0,0,0,1,0,0,0,0,0,1;0,1,0,0,0,0,0,0,0,0;0,1,1,0,0,1,0,0,0,0;1,0,1,1,0,0,1,0,0,0"
9705,1,10,4,6,2,4,3,1,0,0,1,1,1,"0,0,0,0,0,1,1,0,1,0;0,0,1,1,0,1,0,0,0,0;0,1,0,0,0,0,1,1,1,0;0,1,0,0,0,0,0,0,0,1;0,0,0,0,0,1,0,0,0,0;1,1,0,0,1,0,1,0,1,0;1,0,1,0,0,1,0,0,1,0;0,0,1,0,0,0,0,0,1,1;1,0,1,0,0,1,1,1,0,0;0,0,0,1,0,0,0,1,0,0"
9706,4,10,4,7,3,4,2,2,0,0,2,2,2,"0,0,0,0,1,0,1,0,0,0;0,0,0,0,0,0,0,1,0,1;0,0,0,1,0,1,1,1,1,0;0,0,1,0,0,0,1,1,1,0;1,0,0,0,0,0,0,1,1,0;0,0,1,0,0,0,0,0,1,0;1,0,1,1,0,0,0,1,0,0;0,1,1,1,1,0,1,0,1,0;0,0,1,1,1,1,0,1,0,0;0,1,0,0,0,0,0,0,0,0"
9707,4,10,4,8,3,5,3,2,0,0,2,2,2,"0,0,0,1,1,1,1,1,1,0;0,0,1,1,1,0,1,1,0,0;0,1,0,1,1,0,0,1,1,1;1,1,1,0,1,0,1,0,0,0;1,1,1,1,0,0,0,0,0,0;1,0,0,0,0,0,0,0,0,1;1,1,0,1,0,0,0,0,0,0;1,1,1,0,0,0,0,0,1,0;1,0,1,0,0,0,0,1,0,1;0,0,1,0,0,1,0,0,1,0"
9708,-0.1,10,6,4,1,3,3,0,0,0,0,0,0,"0,0,0,1,0,0,0,1,0,1;0,0,1,0,0,0,0,0,0,0;0,1,0,0,0,0,0,1,1,0;1,0,0,0,1,0,1,0,0,0;0,0,0,1,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,1,0,0,0,0,0,1;1,0,1,0,0,0,0,0,1,0;0,0,1,0,0,0,0,1,0,1;1,0,0,0,0,0,1,0,1,0"
9709,-0.1,10,6,3,1,2,2,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,1,1,0,0,0,0,0;0,0,1,0,1,0,1,1,0,1;0,0,1,1,0,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0;0,0,0,1,0,0,0,0,1,1;0,0,0,1,0,0,0,0,0,0;0,0,0,0,0,1,1,0,0,0;0,0,0,1,0,0,1,0,0,0"
9710,1,10,3,7,3,4,2,2,1,1,1,1,1,"0,0,0,0,0,0,0,0,1,0;0,0,1,0,1,0,0,0,0,0;0,1,0,0,0,0,1,0,1,0;0,0,0,0,0,0,1,0,1,1;0,1,0,0,0,0,1,1,0,0;0,0,0,0,0,0,0,0,0,0;0,0,1,1,1,0,0,1,0,0;0,0,0,0,1,0,1,0,1,0;1,0,1,1,0,0,0,1,0,0;0,0,0,1,0,0,0,0,0,0"
9711,-0.1,10,5,4,1,3,3,0,0,0,0,0,0,"0,1,1,1,0,1,1,0,0,0;1,0,0,1,0,1,0,0,1,1;1,0,0,0,0,0,0,0,1,0;1,1,0,0,1,0,0,0,0,1;0,0,0,1,0,0,0,0,0,0;1,1,0,0,0,0,0,0,0,1;1,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0;0,1,1,0,0,0,0,0,0,0;0,1,0,1,0,1,0,0,0,0"
9712,9,10,3,7,3,4,1,3,0,0,3,3,3,"0,1,0,1,1,0,1,1,0,0;1,0,1,0,0,1,0,0,1,0;0,1,0,1,0,1,1,1,1,1;1,0,1,0,1,0,1,0,1,1;1,0,0,1,0,0,0,0,1,1;0,1,1,0,0,0,0,0,1,0;1,0,1,1,0,0,0,0,1,0;1,0,1,0,0,0,0,0,0,1;0,1,1,1,1,1,1,0,0,0;0,0,1,1,1,0,0,1,0,0"
9713,1,10,4,6,2,4,3,1,0,0,1,1,1,"0,0,1,1,0,0,1,1,1,0;0,0,0,0,0,0,1,1,0,0;1,0,0,0,1,0,0,0,0,1;1,0,0,0,0,1,1,0,0,0;0,0,1,0,0,1,1,0,0,0;0,0,0,1,1,0,1,1,1,1;1,1,0,1,1,1,0,0,1,0;1,1,0,0,0,1,0,0,1,0;1,0,0,0,0,1,1,1,0,0;0,0,1,0,0,1,0,0,0,0"
9714,-0.1,10,6,4,1,3,3,0,0,0,0,0,0,"0,1,1,1,1,0,0,1,0,0;1,0,0,0,0,0,0,0,0,0;1,0,0,1,1,0,1,1,0,0;1,0,1,0,0,1,0,1,0,1;1,0,1,0,0,0,0,0,0,0;0,0,0,1,0,0,0,1,0,0;0,0,1,0,0,0,0,1,0,0;1,0,1,1,0,1,1,0,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,1,0,0,0,0,0,0"
9715,1,10,5,6,2,4,3,1,0,0,1,1,1,"0,0,1,1,0,0,0,0,0,0;0,0,1,1,1,0,1,1,0,0;1,1,0,0,0,1,0,0,1,1;1,1,0,0,0,0,1,1,0,1;0,1,0,0,0,1,0,0,0,1;0,0,1,0,1,0,0,1,1,0;0,1,0,1,0,0,0,0,0,0;0,1,0,1,0,1,0,0,0,0;0,0,1,0,0,1,0,0,0,1;0,0,1,1,1,0,0,0,1,0"
9716,1,10,5,6,2,4,3,1,0,0,1,1,1,"0,0,0,0,1,0,0,1,0,0;0,0,1,0,0,1,0,1,0,0;0,1,0,0,0,0,1,0,0,0;0,0,0,0,1,1,1,0,1,0;1,0,0,1,0,0,0,1,0,1;0,1,0,1,0,0,0,1,0,0;0,0,1,1,0,0,0,1,1,1;1,1,0,0,1,1,1,0,0,0;0,0,0,1,0,0,1,0,0,0;0,0,0,0,1,0,1,0,0,0"
9717,4,10,4,7,3,4,2,2,0,0,2,2,2,"0,1,1,1,0,0,0,1,0,0;1,0,1,1,1,1,1,0,0,0;1,1,0,0,0,1,1,0,0,0;1,1,0,0,1,1,1,0,1,0;0,1,0,1,0,0,0,0,0,0;0,1,1,1,0,0,0,0,1,1;0,1,1,1,0,0,0,1,0,1;1,0,0,0,0,0,1,0,1,0;0,0,0,1,0,1,0,1,0,0;0,0,0,0,0,1,1,0,0,0"
9718,-0.1,10,6,4,1,3,3,0,0,0,0,0,0,"0,1,0,1,0,1,1,1,1,1;1,0,0,0,0,0,0,0,0,0;0,0,0,1,0,0,0,1,0,1;1,0,1,0,0,0,0,1,1,0;0,0,0,0,0,0,0,1,0,0;1,0,0,0,0,0,0,0,1,0;1,0,0,0,0,0,0,0,0,0;1,0,1,1,1,0,0,0,0,0;1,0,0,1,0,1,0,0,0,1;1,0,1,0,0,0,0,0,1,0"
9719,1,10,3,6,2,4,2,2,1,1,1,1,1,"0,1,0,1,1,0,1,0,0,0;1,0,0,1,0,1,1,0,0,1;0,0,0,0,0,0,1,0,1,1;1,1,0,0,0,0,0,0,0,1;1,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,1,0,0,0;1,1,1,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0;0,1,1,1,0,0,1,0,0,0"
9720,-0.1,10,5,3,1,2,2,0,0,0,0,0,0,"0,0,0,1,0,0,1,0,0,0;0,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,0,0;1,0,0,0,0,0,0,0,1,0;0,0,0,0,0,0,1,0,1,1;0,1,0,0,0,0,1,0,0,0;1,0,0,0,1,1,0,0,0,0;0,0,0,0,0,0,0,0,0,1;0,0,0,1,1,0,0,0,0,0;0,1,0,0,1,0,0,1,0,0"
9721,1,10,5,5,1,4,3,1,0,0,1,1,1,"0,0,0,0,0,0,1,0,1,0;0,0,0,1,1,0,0,0,0,0;0,0,0,1,1,0,1,0,0,1;0,1,1,0,0,1,0,0,0,1;0,1,1,0,0,0,0,1,1,0;0,0,0,1,0,0,0,0,0,0;1,0,1,0,0,0,0,1,1,0;0,0,0,0,1,0,1,0,1,0;1,0,0,0,1,0,1,1,0,0;0,0,1,1,0,0,0,0,0,0"
9722,-0.1,10,5,3,1,2,2,0,0,0,0,0,0,"0,1,0,0,1,0,0,0,1,0;1,0,1,0,0,0,0,1,0,0;0,1,0,0,0,0,1,0,0,0;0,0,0,0,0,1,0,0,0,0;1,0,0,0,0,1,0,0,0,0;0,0,0,1,1,0,0,1,0,0;0,0,1,0,0,0,0,0,0,1;0,1,0,0,0,1,0,0,0,0;1,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,1,0,0,0"
9723,-0.1,10,6,4,1,3,3,0,0,0,0,0,0,"0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,1,0,0,0;0,0,0,1,1,0,0,0,1,0;0,0,1,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,1,0;0,1,0,0,0,0,0,1,0,1;0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,1,0,0,0,0;1,0,0,0,0,0,1,0,0,0"
9724,4,10,5,8,3,5,3,2,0,0,2,2,2,"0,1,0,1,0,0,0,1,0,0;1,0,0,0,1,0,0,1,0,1;0,0,0,0,0,0,1,0,1,0;1,0,0,0,0,1,0,0,0,0;0,1,0,0,0,1,0,0,1,0;0,0,0,1,1,0,1,0,0,1;0,0,1,0,0,1,0,1,0,1;1,1,0,0,0,0,1,0,0,0;0,0,1,0,1,0,0,0,0,1;0,1,0,0,0,1,1,0,1,0"
9725,1,10,5,5,2,3,2,1,0,0,1,1,1,"0,0,1,1,0,1,0,0,0,0;0,0,1,0,0,0,1,1,0,0;1,1,0,0,0,0,0,1,0,1;1,0,0,0,0,1,1,0,1,1;0,0,0,0,0,1,0,0,0,0;1,0,0,1,1,0,1,0,1,0;0,1,0,1,0,1,0,0,1,0;0,1,1,0,0,0,0,0,0,0;0,0,0,1,0,1,1,0,0,0;0,0,1,1,0,0,0,0,0,0"
9726,1,10,4,5,2,3,2,1,0,0,1,1,1,"0,0,0,0,1,1,0,0,0,1;0,0,1,0,0,1,1,0,0,1;0,1,0,0,1,0,0,0,1,0;0,0,0,0,0,1,0,0,1,0;1,0,1,0,0,0,0,0,1,0;1,1,0,1,0,0,0,0,1,0;0,1,0,0,0,0,0,1,0,0;0,0,0,0,0,0,1,0,0,0;0,0,1,1,1,1,0,0,0,0;1,1,0,0,0,0,0,0,0,0"
9727,4,10,4,7,3,4,2,2,0,0,2,2,2,"0,0,1,0,0,0,1,0,1,1;0,0,0,1,1,0,1,1,0,0;1,0,0,0,1,0,0,0,0,0;0,1,0,0,0,1,0,1,1,1;0,1,1,0,0,1,1,0,0,0;0,0,0,1,1,0,0,0,1,0;1,1,0,0,1,0,0,0,0,0;0,1,0,1,0,0,0,0,1,0;1,0,0,1,0,1,0,1,0,1;1,0,0,1,0,0,0,0,1,0"
9728,1,10,5,5,2,3,2,1,0,0,1,1,1,"0,0,1,1,0,0,0,0,1,1;0,0,0,1,1,0,0,1,0,1;1,0,0,1,0,1,1,0,1,0;1,1,1,0,0,0,0,0,0,0;0,1,0,0,0,0,1,1,0,0;0,0,1,0,0,0,0,0,0,0;0,0,1,0,1,0,0,0,1,0;0,1,0,0,1,0,0,0,0,0;1,0,1,0,0,0,1,0,0,0;1,1,0,0,0,0,0,0,0,0"
9729,4,10,4,7,3,4,2,2,0,0,2,2,2,"0,0,0,0,0,0,1,1,0,1;0,0,1,0,0,1,0,0,0,0;0,1,0,0,1,1,1,0,0,1;0,0,0,0,0,1,0,1,0,1;0,0,1,0,0,1,1,0,1,0;0,1,1,1,1,0,0,0,0,0;1,0,1,0,1,0,0,1,0,0;1,0,0,1,0,0,1,0,0,1;0,0,0,0,1,0,0,0,0,1;1,0,1,1,0,0,0,1,1,0"
9730,16,10,3,9,4,5,1,4,0,0,4,4,4,"0,1,1,0,1,1,0,0,0,0;1,0,0,0,1,0,0,0,1,1;1,0,0,1,0,0,1,1,1,0;0,0,1,0,0,1,1,1,0,1;1,1,0,0,0,1,1,0,0,0;1,0,0,1,1,0,0,1,0,1;0,0,1,1,1,0,0,1,1,1;0,0,1,1,0,1,1,0,1,1;0,1,1,0,0,0,1,1,0,0;0,1,0,1,0,1,1,1,0,0"
9731,4,10,4,7,3,4,2,2,0,0,2,2,2,"0,0,0,0,1,0,0,1,0,1;0,0,0,1,0,0,1,1,0,0;0,0,0,1,1,0,0,1,0,0;0,1,1,0,0,0,0,0,1,1;1,0,1,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,1,1;0,1,0,0,0,0,0,1,1,1;1,1,1,0,0,0,1,0,1,0;0,0,0,1,0,1,1,1,0,1;1,0,0,1,0,1,1,0,1,0"
9732,-0.1,10,5,4,1,3,3,0,0,0,0,0,0,"0,1,0,0,1,0,0,0,1,0;1,0,0,1,0,1,0,0,0,0;0,0,0,0,1,0,1,1,1,0;0,1,0,0,1,0,0,1,0,0;1,0,1,1,0,1,1,0,0,1;0,1,0,0,1,0,0,0,0,0;0,0,1,0,1,0,0,0,0,0;0,0,1,1,0,0,0,0,0,0;1,0,1,0,0,0,0,0,0,0;0,0,0,0,1,0,0,0,0,0"
9733,4,10,5,6,3,3,1,2,0,0,2,2,2,"0,0,1,1,1,0,0,0,0,0;0,0,0,0,0,0,0,1,0,0;1,0,0,1,0,0,0,0,0,1;1,0,1,0,0,1,1,0,0,0;1,0,0,0,0,1,0,0,0,0;0,0,0,1,1,0,0,1,1,1;0,0,0,1,0,0,0,1,1,1;0,1,0,0,0,1,1,0,1,0;0,0,0,0,0,1,1,1,0,0;0,0,1,0,0,1,1,0,0,0"
9734,4,10,2,8,4,4,1,3,1,1,2,2,2,"0,0,0,0,1,0,1,1,0,0;0,0,0,0,0,0,0,0,0,0;0,0,0,0,1,1,0,1,0,0;0,0,0,0,1,1,0,0,0,0;1,0,1,1,0,0,0,0,0,0;0,0,1,1,0,0,1,0,0,1;1,0,0,0,0,1,0,1,0,0;1,0,1,0,0,0,1,0,0,0;0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,1,0,0,1,0"
9735,1,10,5,5,1,4,3,1,0,0,1,1,1,"0,1,0,0,1,0,0,0,1,0;1,0,0,1,1,0,0,1,0,0;0,0,0,1,0,0,0,0,0,0;0,1,1,0,0,0,0,0,0,0;1,1,0,0,0,0,1,1,0,1;0,0,0,0,0,0,0,0,0,1;0,0,0,0,1,0,0,1,0,0;0,1,0,0,1,0,1,0,0,0;1,0,0,0,0,0,0,0,0,0;0,0,0,0,1,1,0,0,0,0"
9736,1,10,4,5,2,3,2,1,0,0,1,1,1,"0,1,0,0,0,1,0,0,0,1;1,0,0,0,1,0,1,1,0,1;0,0,0,0,1,0,0,0,1,0;0,0,0,0,0,0,1,0,1,1;0,1,1,0,0,0,1,0,0,0;1,0,0,0,0,0,1,1,0,0;0,1,0,1,1,1,0,0,0,0;0,1,0,0,0,1,0,0,0,0;0,0,1,1,0,0,0,0,0,0;1,1,0,1,0,0,0,0,0,0"
9737,9,10,4,9,4,5,2,3,0,0,3,3,3,"0,0,1,1,0,0,0,1,0,0;0,0,1,0,1,0,1,0,0,1;1,1,0,0,0,1,1,1,0,1;1,0,0,0,0,1,0,0,0,0;0,1,0,0,0,0,1,0,0,0;0,0,1,1,0,0,0,1,0,1;0,1,1,0,1,0,0,0,0,0;1,0,1,0,0,1,0,0,1,0;0,0,0,0,0,0,0,1,0,1;0,1,1,0,0,1,0,0,1,0"
9738,1,10,4,5,2,3,2,1,0,0,1,1,1,"0,0,0,1,0,0,1,0,0,0;0,0,1,0,0,0,1,0,1,0;0,1,0,1,0,0,0,0,1,1;1,0,1,0,0,0,0,1,0,1;0,0,0,0,0,0,0,1,0,0;0,0,0,0,0,0,0,1,0,1;1,1,0,0,0,0,0,0,0,1;0,0,0,1,1,1,0,0,1,0;0,1,1,0,0,0,0,1,0,0;0,0,1,1,0,1,1,0,0,0"
9739,1,10,4,4,2,2,1,1,0,0,1,1,1,"0,0,0,0,1,0,1,0,0,0;0,0,0,0,0,1,0,1,1,0;0,0,0,0,0,0,0,1,0,1;0,0,0,0,1,0,1,0,0,0;1,0,0,1,0,0,0,1,0,0;0,1,0,0,0,0,0,1,0,1;1,0,0,1,0,0,0,0,0,0;0,1,1,0,1,1,0,0,0,0;0,1,0,0,0,0,0,0,0,1;0,0,1,0,0,1,0,0,1,0"
9740,-0.1,10,5,5,1,4,4,0,0,0,0,0,0,"0,0,0,0,1,0,0,1,0,0;0,0,0,0,0,0,0,0,1,0;0,0,0,0,0,1,1,1,1,0;0,0,0,0,0,0,0,0,0,1;1,0,0,0,0,0,0,1,1,1;0,0,1,0,0,0,0,0,0,0;0,0,1,0,0,0,0,1,1,0;1,0,1,0,1,0,1,0,1,0;0,1,1,0,1,0,1,1,0,0;0,0,0,1,1,0,0,0,0,0"
9741,-0.1,10,6,5,1,4,4,0,0,0,0,0,0,"0,1,1,0,0,0,0,1,1,0;1,0,0,0,0,0,0,0,1,1;1,0,0,0,0,1,0,0,0,1;0,0,0,0,0,0,0,0,1,0;0,0,0,0,0,0,0,0,0,1;0,0,1,0,0,0,1,1,0,0;0,0,0,0,0,1,0,0,1,0;1,0,0,0,0,1,0,0,0,0;1,1,0,1,0,0,1,0,0,1;0,1,1,0,1,0,0,0,1,0"
9742,1,10,5,6,2,4,3,1,0,0,1,1,1,"0,1,1,1,1,0,1,0,0,0;1,0,1,1,0,0,1,0,1,0;1,1,0,0,1,1,0,1,0,0;1,1,0,0,0,0,1,0,0,0;1,0,1,0,0,1,0,0,0,1;0,0,1,0,1,0,1,0,0,0;1,1,0,1,0,1,0,1,1,0;0,0,1,0,0,0,1,0,0,0;0,1,0,0,0,0,1,0,0,0;0,0,0,0,1,0,0,0,0,0"
9743,4,10,1,9,4,5,2,3,1,1,2,2,2,"0,1,0,0,0,0,1,0,1,1;1,0,0,0,1,0,1,1,1,0;0,0,0,1,1,0,0,1,0,1;0,0,1,0,0,0,1,0,1,0;0,1,1,0,0,0,1,0,1,0;0,0,0,0,0,0,0,0,0,0;1,1,0,1,1,0,0,0,0,0;0,1,1,0,0,0,0,0,0,0;1,1,0,1,1,0,0,0,0,1;1,0,1,0,0,0,0,0,1,0"
9744,-0.1,10,6,3,1,2,2,0,0,0,0,0,0,"0,0,0,0,0,1,0,0,1,1;0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,1;0,0,0,0,0,0,1,0,0,0;0,0,0,0,0,1,1,0,0,1;1,0,0,0,1,0,1,0,0,1;0,0,0,1,1,1,0,0,1,1;0,0,0,0,0,0,0,0,1,0;1,0,0,0,0,0,1,1,0,0;1,0,1,0,1,1,1,0,0,0"
9745,4,10,4,7,3,4,2,2,0,0,2,2,2,"0,0,0,0,0,0,1,0,1,0;0,0,1,0,1,1,0,0,0,1;0,1,0,1,0,0,0,0,0,0;0,0,1,0,0,0,0,0,1,0;0,1,0,0,0,1,0,0,1,1;0,1,0,0,1,0,1,1,1,0;1,0,0,0,0,1,0,1,0,1;0,0,0,0,0,1,1,0,0,1;1,0,0,1,1,1,0,0,0,0;0,1,0,0,1,0,1,1,0,0"
